"Indicator name";"indicator";"Country name";"country";"time";"value"
"Agricultural land";"FAO-6610-5110";"Vietnam";"VNM";"1999";"8413"
"Agricultural land";"FAO-6610-5110";"Zimbabwe";"ZWE";"1999";"14840"
"Agricultural land";"FAO-6610-5110";"Bhutan";"BTN";"1999";"572"
"Agricultural land";"FAO-6610-5110";"France";"FRA";"1999";"29929.1"
"Agricultural land";"FAO-6610-5110";"Lebanon";"LBN";"1999";"582.5"
"Agricultural land";"FAO-6610-5110";"Liechtenstein";"LIE";"1999";"7"
"Agricultural land";"FAO-6610-5110";"El Salvador";"SLV";"1999";"1481"
"Agricultural land";"FAO-6610-5110";"Puerto Rico";"PRI";"1999";"259.9"
"Agricultural land";"FAO-6610-5110";"Slovenia";"SVN";"1999";"500"
"Agricultural land";"FAO-6610-5110";"Sweden";"SWE";"1999";"3194"
"Agricultural land";"FAO-6610-5110";"Burkina Faso";"BFA";"1999";"9970"
"Agricultural land";"FAO-6610-5110";"Cameroon";"CMR";"1999";"9160"
"Agricultural land";"FAO-6610-5110";"Georgia";"GEO";"1999";"2999"
"Agricultural land";"FAO-6610-5110";"Grenada";"GRD";"1999";"12"
"Agricultural land";"FAO-6610-5110";"Ireland";"IRL";"1999";"4418"
"Agricultural land";"FAO-6610-5110";"New Zealand";"NZL";"1999";"14903"
"Agricultural land";"FAO-6610-5110";"Saint Helena, Ascension and Tristan da Cunha";"SHN";"1999";"12"
"Agricultural land";"FAO-6610-5110";"United States of America";"USA";"1999";"413887"
"Agricultural land";"FAO-6610-5110";"Mongolia";"MNG";"1999";"130282"
"Agricultural land";"FAO-6610-5110";"Switzerland";"CHE";"1999";"1569.1"
"Agricultural land";"FAO-6610-5110";"Niue";"NIU";"1999";"4.8"
"Agricultural land";"FAO-6610-5110";"Bangladesh";"BGD";"1999";"9486"
"Agricultural land";"FAO-6610-5110";"Palestine";"PSE";"1999";"364"
"Agricultural land";"FAO-6610-5110";"Papua New Guinea";"PNG";"1999";"993"
"Agricultural land";"FAO-6610-5110";"Bulgaria";"BGR";"1999";"5679"
"Agricultural land";"FAO-6610-5110";"Kiribati";"KIR";"1999";"34"
"Agricultural land";"FAO-6610-5110";"Andorra";"AND";"1999";"23"
"Agricultural land";"FAO-6610-5110";"New Caledonia";"NCL";"1999";"243"
"Agricultural land";"FAO-6610-5110";"Pakistan";"PAK";"1999";"36756"
"Agricultural land";"FAO-6610-5110";"Russia";"RUS";"1999";"216790"
"Agricultural land";"FAO-6610-5110";"Angola";"AGO";"1999";"57400"
"Agricultural land";"FAO-6610-5110";"Micronesia";"FSM";"1999";"22.5"
"Agricultural land";"FAO-6610-5110";"Syrian Arab Republic";"SYR";"1999";"13767"
"Agricultural land";"FAO-6610-5110";"Argentina";"ARG";"1999";"128412"
"Agricultural land";"FAO-6610-5110";"Cape Verde";"CPV";"1999";"71"
"Agricultural land";"FAO-6610-5110";"Czech Republic";"CZE";"1999";"4282"
"Agricultural land";"FAO-6610-5110";"Djibouti";"DJI";"1999";"1551"
"Agricultural land";"FAO-6610-5110";"Lao";"LAO";"1999";"1773"
"Agricultural land";"FAO-6610-5110";"Macedonia";"MKD";"1999";"1282"
"Agricultural land";"FAO-6610-5110";"Mauritania";"MRT";"1999";"39750"
"Agricultural land";"FAO-6610-5110";"Saint Pierre and Miquelon";"SPM";"1999";"3"
"Agricultural land";"FAO-6610-5110";"Turkey";"TUR";"1999";"40302"
"Agricultural land";"FAO-6610-5110";"Taiwan";"TWN";"1999";"855"
"Agricultural land";"FAO-6610-5110";"Bolivia";"BOL";"1999";"37069"
"Agricultural land";"FAO-6610-5110";"Saint Kitts and Nevis";"KNA";"1999";"10"
"Agricultural land";"FAO-6610-5110";"Spain";"ESP";"1999";"29778"
"Agricultural land";"FAO-6610-5110";"Montserrat";"MSR";"1999";"3"
"Agricultural land";"FAO-6610-5110";"Norfolk Island";"NFK";"1999";"1"
"Agricultural land";"FAO-6610-5110";"Azerbaijan";"AZE";"1999";"4692.4"
"Agricultural land";"FAO-6610-5110";"Egypt";"EGY";"1999";"3483"
"Agricultural land";"FAO-6610-5110";"Republic of Korea";"KOR";"1999";"1954"
"Agricultural land";"FAO-6610-5110";"Madagascar";"MDG";"1999";"39500"
"Agricultural land";"FAO-6610-5110";"Paraguay";"PRY";"1999";"20083"
"Agricultural land";"FAO-6610-5110";"Finland";"FIN";"1999";"2201.4"
"Agricultural land";"FAO-6610-5110";"Armenia";"ARM";"1999";"1323"
"Agricultural land";"FAO-6610-5110";"Australia";"AUS";"1999";"453693"
"Agricultural land";"FAO-6610-5110";"Benin";"BEN";"1999";"3110"
"Agricultural land";"FAO-6610-5110";"Botswana";"BWA";"1999";"25841"
"Agricultural land";"FAO-6610-5110";"Croatia";"HRV";"1999";"2032"
"Agricultural land";"FAO-6610-5110";"Israel";"ISR";"1999";"559"
"Agricultural land";"FAO-6610-5110";"Mali";"MLI";"1999";"37650"
"Agricultural land";"FAO-6610-5110";"Mozambique";"MOZ";"1999";"48190"
"Agricultural land";"FAO-6610-5110";"Netherlands";"NLD";"1999";"1967"
"Agricultural land";"FAO-6610-5110";"Poland";"POL";"1999";"18435"
"Agricultural land";"FAO-6610-5110";"Venezuela";"VEN";"1999";"21633"
"Agricultural land";"FAO-6610-5110";"Vanuatu";"VUT";"1999";"173"
"Agricultural land";"FAO-6610-5110";"Bosnia and Herzegovina";"BIH";"1999";"2105"
"Agricultural land";"FAO-6610-5110";"Cook Islands";"COK";"1999";"5"
"Agricultural land";"FAO-6610-5110";"Ghana";"GHA";"1999";"14180"
"Agricultural land";"FAO-6610-5110";"Guinea";"GIN";"1999";"13540"
"Agricultural land";"FAO-6610-5110";"Palau";"PLW";"1999";"5"
"Agricultural land";"FAO-6610-5110";"Democratic People's Republic of Korea";"PRK";"1999";"2550"
"Agricultural land";"FAO-6610-5110";"Dominican Republic";"DOM";"1999";"2467"
"Agricultural land";"FAO-6610-5110";"Mayotte";"MYT";"1999";"20.02"
"Agricultural land";"FAO-6610-5110";"Marshall Islands";"MHL";"1999";"12"
"Agricultural land";"FAO-6610-5110";"Trinidad and Tobago";"TTO";"1999";"67"
"Agricultural land";"FAO-6610-5110";"Martinique";"MTQ";"1999";"34"
"Agricultural land";"FAO-6610-5110";"Denmark";"DNK";"1999";"2644"
"Agricultural land";"FAO-6610-5110";"Faroe Islands";"FRO";"1999";"3"
"Agricultural land";"FAO-6610-5110";"Guinea-Bissau";"GNB";"1999";"1588"
"Agricultural land";"FAO-6610-5110";"Hong Kong";"HKG";"1999";"7"
"Agricultural land";"FAO-6610-5110";"Indonesia";"IDN";"1999";"45877"
"Agricultural land";"FAO-6610-5110";"Latvia";"LVA";"1999";"1617"
"Agricultural land";"FAO-6610-5110";"Sao Tome and Principe";"STP";"1999";"47"
"Agricultural land";"FAO-6610-5110";"Seychelles";"SYC";"1999";"4"
"Agricultural land";"FAO-6610-5110";"Tuvalu";"TUV";"1999";"2"
"Agricultural land";"FAO-6610-5110";"Barbados";"BRB";"1999";"18"
"Agricultural land";"FAO-6610-5110";"Iceland";"ISL";"1999";"1889"
"Agricultural land";"FAO-6610-5110";"Cambodia";"KHM";"1999";"4640"
"Agricultural land";"FAO-6610-5110";"Malta";"MLT";"1999";"9"
"Agricultural land";"FAO-6610-5110";"Slovakia";"SVK";"1999";"2443"
"Agricultural land";"FAO-6610-5110";"Thailand";"THA";"1999";"20017"
"Agricultural land";"FAO-6610-5110";"Timor-Leste";"TLS";"1999";"337"
"Agricultural land";"FAO-6610-5110";"India";"IND";"1999";"181021"
"Agricultural land";"FAO-6610-5110";"Nauru";"NRU";"1999";"0.4"
"Agricultural land";"FAO-6610-5110";"Singapore";"SGP";"1999";"1.2"
"Agricultural land";"FAO-6610-5110";"United States Virgin Islands";"VIR";"1999";"7"
"Agricultural land";"FAO-6610-5110";"Austria";"AUT";"1999";"2955.2"
"Agricultural land";"FAO-6610-5110";"Somalia";"SOM";"1999";"44067"
"Agricultural land";"FAO-6610-5110";"Algeria";"DZA";"1999";"39731"
"Agricultural land";"FAO-6610-5110";"Jordan";"JOR";"1999";"1067"
"Agricultural land";"FAO-6610-5110";"French Polynesia";"PYF";"1999";"43"
"Agricultural land";"FAO-6610-5110";"Gambia";"GMB";"1999";"552"
"Agricultural land";"FAO-6610-5110";"Comoros";"COM";"1999";"132"
"Agricultural land";"FAO-6610-5110";"Isle of Man";"IMN";"1999";"43.4"
"Agricultural land";"FAO-6610-5110";"Eswatini";"SWZ";"1999";"1223"
"Agricultural land";"FAO-6610-5110";"Wallis and Futuna Islands";"WLF";"1999";"6"
"Agricultural land";"FAO-6610-5110";"Bermuda";"BMU";"1999";"0.4"
"Agricultural land";"FAO-6610-5110";"Estonia";"EST";"1999";"1001"
"Agricultural land";"FAO-6610-5110";"Kazakhstan";"KAZ";"1999";"215075"
"Agricultural land";"FAO-6610-5110";"Lithuania";"LTU";"1999";"3496"
"Agricultural land";"FAO-6610-5110";"Myanmar";"MMR";"1999";"10609"
"Agricultural land";"FAO-6610-5110";"Sierra Leone";"SLE";"1999";"2804"
"Agricultural land";"FAO-6610-5110";"Zambia";"ZMB";"1999";"22405"
"Agricultural land";"FAO-6610-5110";"Ethiopia";"ETH";"1999";"30676"
"Agricultural land";"FAO-6610-5110";"Panama";"PAN";"1999";"2157"
"Agricultural land";"FAO-6610-5110";"Uganda";"UGA";"1999";"12262"
"Agricultural land";"FAO-6610-5110";"Albania";"ALB";"1999";"1145"
"Agricultural land";"FAO-6610-5110";"Congo";"COG";"1999";"10544"
"Agricultural land";"FAO-6610-5110";"Falkland Islands";"FLK";"1999";"1130.9"
"Agricultural land";"FAO-6610-5110";"Honduras";"HND";"1999";"3337"
"Agricultural land";"FAO-6610-5110";"Italy";"ITA";"1999";"15799"
"Agricultural land";"FAO-6610-5110";"Kyrgyzstan";"KGZ";"1999";"10726"
"Agricultural land";"FAO-6610-5110";"Moldova";"MDA";"1999";"2557"
"Agricultural land";"FAO-6610-5110";"Oman";"OMN";"1999";"1071"
"Agricultural land";"FAO-6610-5110";"Cayman Islands";"CYM";"1999";"2.7"
"Agricultural land";"FAO-6610-5110";"Greece";"GRC";"1999";"8670"
"Agricultural land";"FAO-6610-5110";"Burundi";"BDI";"1999";"1887"
"Agricultural land";"FAO-6610-5110";"Malawi";"MWI";"1999";"4680"
"Agricultural land";"FAO-6610-5110";"Norway";"NOR";"1999";"1038"
"Agricultural land";"FAO-6610-5110";"South Africa";"ZAF";"1999";"98058"
"Agricultural land";"FAO-6610-5110";"Belize";"BLZ";"1999";"150"
"Agricultural land";"FAO-6610-5110";"Central African Republic";"CAF";"1999";"5149"
"Agricultural land";"FAO-6610-5110";"Guadeloupe";"GLP";"1999";"50"
"Agricultural land";"FAO-6610-5110";"Libya";"LBY";"1999";"15450"
"Agricultural land";"FAO-6610-5110";"Mexico";"MEX";"1999";"106326"
"Agricultural land";"FAO-6610-5110";"Tanzania";"TZA";"1999";"33900"
"Agricultural land";"FAO-6610-5110";"Dominica";"DMA";"1999";"19"
"Agricultural land";"FAO-6610-5110";"Rwanda";"RWA";"1999";"1661"
"Agricultural land";"FAO-6610-5110";"Solomon Islands";"SLB";"1999";"76"
"Agricultural land";"FAO-6610-5110";"United Kingdom";"GBR";"1999";"17219"
"Agricultural land";"FAO-6610-5110";"Philippines";"PHL";"1999";"11235"
"Agricultural land";"FAO-6610-5110";"Ukraine";"UKR";"1999";"41453"
"Agricultural land";"FAO-6610-5110";"Fiji";"FJI";"1999";"428"
"Agricultural land";"FAO-6610-5110";"Cayman Islands";"CYM";"2000";"2.7"
"Agricultural land";"FAO-6610-5110";"Guatemala";"GTM";"2000";"4465"
"Agricultural land";"FAO-6610-5110";"Somalia";"SOM";"2000";"44067"
"Agricultural land";"FAO-6610-5110";"Aruba";"ABW";"2000";"2"
"Agricultural land";"FAO-6610-5110";"Austria";"AUT";"2000";"2940.2"
"Agricultural land";"FAO-6610-5110";"Saint Kitts and Nevis";"KNA";"2000";"9.5"
"Agricultural land";"FAO-6610-5110";"Liechtenstein";"LIE";"2000";"7"
"Agricultural land";"FAO-6610-5110";"Nicaragua";"NIC";"2000";"5141"
"Agricultural land";"FAO-6610-5110";"El Salvador";"SLV";"2000";"1500"
"Agricultural land";"FAO-6610-5110";"Yemen";"YEM";"2000";"23669"
"Agricultural land";"FAO-6610-5110";"Andorra";"AND";"2000";"23"
"Agricultural land";"FAO-6610-5110";"Switzerland";"CHE";"2000";"1566"
"Agricultural land";"FAO-6610-5110";"Republic of Korea";"KOR";"2000";"1973"
"Agricultural land";"FAO-6610-5110";"Lithuania";"LTU";"2000";"3418"
"Agricultural land";"FAO-6610-5110";"Morocco";"MAR";"2000";"30652"
"Agricultural land";"FAO-6610-5110";"Uganda";"UGA";"2000";"12512"
"Agricultural land";"FAO-6610-5110";"Azerbaijan";"AZE";"2000";"4740.4"
"Agricultural land";"FAO-6610-5110";"Iran";"IRN";"2000";"62884"
"Agricultural land";"FAO-6610-5110";"Qatar";"QAT";"2000";"66"
"Agricultural land";"FAO-6610-5110";"Egypt";"EGY";"2000";"3291"
"Agricultural land";"FAO-6610-5110";"Eritrea";"ERI";"2000";"7530"
"Agricultural land";"FAO-6610-5110";"Ethiopia";"ETH";"2000";"30662"
"Agricultural land";"FAO-6610-5110";"Greece";"GRC";"2000";"8529"
"Agricultural land";"FAO-6610-5110";"Guyana";"GUY";"2000";"1708"
"Agricultural land";"FAO-6610-5110";"Mauritius";"MUS";"2000";"101"
"Agricultural land";"FAO-6610-5110";"Malaysia";"MYS";"2000";"6938.7"
"Agricultural land";"FAO-6610-5110";"French Polynesia";"PYF";"2000";"43"
"Agricultural land";"FAO-6610-5110";"Togo";"TGO";"2000";"3630"
"Agricultural land";"FAO-6610-5110";"Samoa";"WSM";"2000";"48"
"Agricultural land";"FAO-6610-5110";"Fiji";"FJI";"2000";"428"
"Agricultural land";"FAO-6610-5110";"Madagascar";"MDG";"2000";"40500"
"Agricultural land";"FAO-6610-5110";"Democratic People's Republic of Korea";"PRK";"2000";"2550"
"Agricultural land";"FAO-6610-5110";"Sao Tome and Principe";"STP";"2000";"49"
"Agricultural land";"FAO-6610-5110";"Trinidad and Tobago";"TTO";"2000";"67"
"Agricultural land";"FAO-6610-5110";"Iceland";"ISL";"2000";"1889"
"Agricultural land";"FAO-6610-5110";"Micronesia";"FSM";"2000";"22.5"
"Agricultural land";"FAO-6610-5110";"China";"CHN";"2000";"522861"
"Agricultural land";"FAO-6610-5110";"Western Sahara";"ESH";"2000";"5005"
"Agricultural land";"FAO-6610-5110";"Guinea";"GIN";"2000";"13489"
"Agricultural land";"FAO-6610-5110";"French Guiana";"GUF";"2000";"23"
"Agricultural land";"FAO-6610-5110";"India";"IND";"2000";"180975"
"Agricultural land";"FAO-6610-5110";"Kuwait";"KWT";"2000";"148"
"Agricultural land";"FAO-6610-5110";"Mauritania";"MRT";"2000";"39750"
"Agricultural land";"FAO-6610-5110";"Senegal";"SEN";"2000";"9027"
"Agricultural land";"FAO-6610-5110";"Seychelles";"SYC";"2000";"4"
"Agricultural land";"FAO-6610-5110";"Chad";"TCD";"2000";"48630"
"Agricultural land";"FAO-6610-5110";"Saint Vincent and the Grenadines";"VCT";"2000";"10"
"Agricultural land";"FAO-6610-5110";"Bermuda";"BMU";"2000";"0.4"
"Agricultural land";"FAO-6610-5110";"Comoros";"COM";"2000";"133"
"Agricultural land";"FAO-6610-5110";"Jordan";"JOR";"2000";"1069"
"Agricultural land";"FAO-6610-5110";"Lao";"LAO";"2000";"1806"
"Agricultural land";"FAO-6610-5110";"Niger";"NER";"2000";"37000"
"Agricultural land";"FAO-6610-5110";"Eswatini";"SWZ";"2000";"1223"
"Agricultural land";"FAO-6610-5110";"Namibia";"NAM";"2000";"38820"
"Agricultural land";"FAO-6610-5110";"Ukraine";"UKR";"2000";"41406"
"Agricultural land";"FAO-6610-5110";"Brazil";"BRA";"2000";"228324"
"Agricultural land";"FAO-6610-5110";"Antigua and Barbuda";"ATG";"2000";"9"
"Agricultural land";"FAO-6610-5110";"Nepal";"NPL";"2000";"4249.1"
"Agricultural land";"FAO-6610-5110";"Belize";"BLZ";"2000";"149"
"Agricultural land";"FAO-6610-5110";"Cuba";"CUB";"2000";"6554"
"Agricultural land";"FAO-6610-5110";"Belarus";"BLR";"2000";"9252"
"Agricultural land";"FAO-6610-5110";"Burundi";"BDI";"2000";"1867"
"Agricultural land";"FAO-6610-5110";"Mozambique";"MOZ";"2000";"48150"
"Agricultural land";"FAO-6610-5110";"Afghanistan";"AFG";"2000";"37753"
"Agricultural land";"FAO-6610-5110";"United Arab Emirates";"ARE";"2000";"552"
"Agricultural land";"FAO-6610-5110";"Spain";"ESP";"2000";"29766"
"Agricultural land";"FAO-6610-5110";"Gambia";"GMB";"2000";"552"
"Agricultural land";"FAO-6610-5110";"Mexico";"MEX";"2000";"106330"
"Agricultural land";"FAO-6610-5110";"Myanmar";"MMR";"2000";"10812"
"Agricultural land";"FAO-6610-5110";"Slovenia";"SVN";"2000";"518"
"Agricultural land";"FAO-6610-5110";"Syrian Arab Republic";"SYR";"2000";"13711"
"Agricultural land";"FAO-6610-5110";"Turkey";"TUR";"2000";"40479"
"Agricultural land";"FAO-6610-5110";"Armenia";"ARM";"2000";"1323"
"Agricultural land";"FAO-6610-5110";"Nauru";"NRU";"2000";"0.4"
"Agricultural land";"FAO-6610-5110";"Zambia";"ZMB";"2000";"22498"
"Agricultural land";"FAO-6610-5110";"Kazakhstan";"KAZ";"2000";"215393"
"Agricultural land";"FAO-6610-5110";"Burkina Faso";"BFA";"2000";"9770"
"Agricultural land";"FAO-6610-5110";"Liberia";"LBR";"2000";"2610"
"Agricultural land";"FAO-6610-5110";"New Caledonia";"NCL";"2000";"245"
"Agricultural land";"FAO-6610-5110";"Sri Lanka";"LKA";"2000";"2350"
"Agricultural land";"FAO-6610-5110";"Bangladesh";"BGD";"2000";"9400"
"Agricultural land";"FAO-6610-5110";"Ivory Coast";"CIV";"2000";"19600"
"Agricultural land";"FAO-6610-5110";"Haiti";"HTI";"2000";"1690"
"Agricultural land";"FAO-6610-5110";"Isle of Man";"IMN";"2000";"43.8"
"Agricultural land";"FAO-6610-5110";"Poland";"POL";"2000";"18413"
"Agricultural land";"FAO-6610-5110";"Sierra Leone";"SLE";"2000";"2810"
"Agricultural land";"FAO-6610-5110";"United States of America";"USA";"2000";"414399"
"Agricultural land";"FAO-6610-5110";"Venezuela";"VEN";"2000";"21635"
"Agricultural land";"FAO-6610-5110";"Vanuatu";"VUT";"2000";"175"
"Agricultural land";"FAO-6610-5110";"Saint Lucia";"LCA";"2000";"14.2"
"Agricultural land";"FAO-6610-5110";"Malta";"MLT";"2000";"9"
"Agricultural land";"FAO-6610-5110";"Malawi";"MWI";"2000";"4730"
"Agricultural land";"FAO-6610-5110";"Tuvalu";"TUV";"2000";"2"
"Agricultural land";"FAO-6610-5110";"Thailand";"THA";"2000";"19834"
"Agricultural land";"FAO-6610-5110";"Israel";"ISR";"2000";"566"
"Agricultural land";"FAO-6610-5110";"Lebanon";"LBN";"2000";"595"
"Agricultural land";"FAO-6610-5110";"Tajikistan";"TJK";"2000";"4573"
"Agricultural land";"FAO-6610-5110";"Philippines";"PHL";"2000";"11234"
"Agricultural land";"FAO-6610-5110";"Italy";"ITA";"2000";"15637"
"Agricultural land";"FAO-6610-5110";"Uzbekistan";"UZB";"2000";"27328"
"Agricultural land";"FAO-6610-5110";"Benin";"BEN";"2000";"3195"
"Agricultural land";"FAO-6610-5110";"Chile";"CHL";"2000";"15110"
"Agricultural land";"FAO-6610-5110";"Ecuador";"ECU";"2000";"8066"
"Agricultural land";"FAO-6610-5110";"Georgia";"GEO";"2000";"3000"
"Agricultural land";"FAO-6610-5110";"Kyrgyzstan";"KGZ";"2000";"10714"
"Agricultural land";"FAO-6610-5110";"Cambodia";"KHM";"2000";"4770"
"Agricultural land";"FAO-6610-5110";"Papua New Guinea";"PNG";"2000";"1005"
"Agricultural land";"FAO-6610-5110";"Paraguay";"PRY";"2000";"20325"
